Fecha (dd/mm/aaaa);Indice;Variación diaria absoluta (%);Variación diaria porcentual (%)
21/05/2019 12:00:00 a.m.;1493.41;10.67;0.72
22/05/2019 12:00:00 a.m.;1489.43;-3.98;-0.27
23/05/2019 12:00:00 a.m.;1472.15;-17.28;-1.16
24/05/2019 12:00:00 a.m.;1489.41;17.26;1.17
27/05/2019 12:00:00 a.m.;1480.01;-9.40;-0.63
28/05/2019 12:00:00 a.m.;1463.38;-16.63;-1.12
29/05/2019 12:00:00 a.m.;1481.72;18.34;1.25
30/05/2019 12:00:00 a.m.;1487.06;5.34;0.36
31/05/2019 12:00:00 a.m.;1487.00;-0.06;0.00
04/06/2019 12:00:00 a.m.;1497.35;10.35;0.70
05/06/2019 12:00:00 a.m.;1483.42;-13.93;-0.93
06/06/2019 12:00:00 a.m.;1489.99;6.57;0.44
07/06/2019 12:00:00 a.m.;1509.82;19.83;1.33
10/06/2019 12:00:00 a.m.;1499.16;-10.66;-0.71
11/06/2019 12:00:00 a.m.;1519.97;20.81;1.39
12/06/2019 12:00:00 a.m.;1513.16;-6.81;-0.45
13/06/2019 12:00:00 a.m.;1521.69;8.53;0.56
14/06/2019 12:00:00 a.m.;1526.36;4.67;0.31
17/06/2019 12:00:00 a.m.;1518.29;-8.07;-0.53
18/06/2019 12:00:00 a.m.;1537.81;19.52;1.29
19/06/2019 12:00:00 a.m.;1546.24;8.43;0.55
20/06/2019 12:00:00 a.m.;1554.67;8.43;0.55
21/06/2019 12:00:00 a.m.;1560.19;5.52;0.36
25/06/2019 12:00:00 a.m.;1557.86;-2.33;-0.15
26/06/2019 12:00:00 a.m.;1549.72;-8.14;-0.52
27/06/2019 12:00:00 a.m.;1547.69;-2.03;-0.13
28/06/2019 12:00:00 a.m.;1548.98;1.29;0.08
02/07/2019 12:00:00 a.m.;1543.76;-5.22;-0.34
03/07/2019 12:00:00 a.m.;1563.72;19.96;1.29
04/07/2019 12:00:00 a.m.;1565.96;2.24;0.14
05/07/2019 12:00:00 a.m.;1579.19;13.23;0.84
08/07/2019 12:00:00 a.m.;1581.08;1.89;0.12
09/07/2019 12:00:00 a.m.;1588.90;7.82;0.49
10/07/2019 12:00:00 a.m.;1600.91;0.00;0.00
11/07/2019 12:00:00 a.m.;1600.50;-0.41;-0.03
12/07/2019 12:00:00 a.m.;1605.15;4.65;0.29
15/07/2019 12:00:00 a.m.;1605.01;-0.14;-0.01
16/07/2019 12:00:00 a.m.;1619.62;14.61;0.91
17/07/2019 12:00:00 a.m.;1607.23;-12.39;-0.77
18/07/2019 12:00:00 a.m.;1586.96;-20.27;-1.26
19/07/2019 12:00:00 a.m.;1600.39;13.43;0.85
22/07/2019 12:00:00 a.m.;1594.44;-5.95;-0.37
23/07/2019 12:00:00 a.m.;1602.15;7.71;0.48
24/07/2019 12:00:00 a.m.;1592.71;-9.44;-0.59
25/07/2019 12:00:00 a.m.;1595.47;2.76;0.17
26/07/2019 12:00:00 a.m.;1580.56;-14.91;-0.93
29/07/2019 12:00:00 a.m.;1585.26;4.70;0.30
30/07/2019 12:00:00 a.m.;1568.06;-17.20;-1.09
31/07/2019 12:00:00 a.m.;1562.13;-5.93;-0.38
01/08/2019 12:00:00 a.m.;1537.58;-24.55;-1.57
02/08/2019 12:00:00 a.m.;1543.38;5.80;0.38
05/08/2019 12:00:00 a.m.;1503.00;-40.38;-2.62
06/08/2019 12:00:00 a.m.;1512.83;9.83;0.65
08/08/2019 12:00:00 a.m.;1545.44;32.61;2.16
09/08/2019 12:00:00 a.m.;1537.80;-7.64;-0.49
12/08/2019 12:00:00 a.m.;1531.20;-6.60;-0.43
13/08/2019 12:00:00 a.m.;1554.59;23.39;1.53
14/08/2019 12:00:00 a.m.;1515.80;;
15/08/2019 12:00:00 a.m.;1524.19;0.00;0.00
16/08/2019 12:00:00 a.m.;1542.81;18.62;1.22
20/08/2019 12:00:00 a.m.;1548.46;5.65;0.37
21/08/2019 12:00:00 a.m.;1541.56;-6.90;-0.45
22/08/2019 12:00:00 a.m.;1526.96;-14.60;-0.95
23/08/2019 12:00:00 a.m.;1505.29;-21.67;-1.42
26/08/2019 12:00:00 a.m.;1519.08;13.79;0.92
27/08/2019 12:00:00 a.m.;1531.51;12.43;0.82
28/08/2019 12:00:00 a.m.;1536.69;5.18;0.34
29/08/2019 12:00:00 a.m.;1542.36;5.67;0.37
30/08/2019 12:00:00 a.m.;1559.52;17.16;1.11
02/09/2019 12:00:00 a.m.;1560.81;1.29;0.08
03/09/2019 12:00:00 a.m.;1561.49;0.68;0.04
04/09/2019 12:00:00 a.m.;1565.89;4.40;0.28
05/09/2019 12:00:00 a.m.;1567.35;1.46;0.09
06/09/2019 12:00:00 a.m.;1567.53;0.18;0.01
09/09/2019 12:00:00 a.m.;1576.75;9.22;0.59
10/09/2019 12:00:00 a.m.;1572.81;-3.94;-0.25
11/09/2019 12:00:00 a.m.;1585.72;12.91;0.82
12/09/2019 12:00:00 a.m.;1587.66;1.94;0.12
13/09/2019 12:00:00 a.m.;1580.60;-7.06;-0.44
16/09/2019 12:00:00 a.m.;1600.63;20.03;1.27
17/09/2019 12:00:00 a.m.;1597.94;-2.69;-0.17
18/09/2019 12:00:00 a.m.;1597.36;-0.58;-0.04
19/09/2019 12:00:00 a.m.;1594.10;-3.26;-0.20
20/09/2019 12:00:00 a.m.;1594.22;0.12;0.01
23/09/2019 12:00:00 a.m.;1597.15;2.93;0.18
24/09/2019 12:00:00 a.m.;1591.09;-6.06;-0.38
25/09/2019 12:00:00 a.m.;1596.35;5.26;0.33
26/09/2019 12:00:00 a.m.;1601.43;5.08;0.32
27/09/2019 12:00:00 a.m.;1584.99;-16.44;-1.03
30/09/2019 12:00:00 a.m.;1577.96;-7.03;-0.44
01/10/2019 12:00:00 a.m.;1582.42;4.46;0.28
02/10/2019 12:00:00 a.m.;1574.83;-7.59;-0.48
03/10/2019 12:00:00 a.m.;1588.62;13.79;0.88
04/10/2019 12:00:00 a.m.;1593.05;4.43;0.28
07/10/2019 12:00:00 a.m.;1596.94;3.89;0.24
08/10/2019 12:00:00 a.m.;1589.89;-7.05;-0.44
09/10/2019 12:00:00 a.m.;1589.31;-0.58;-0.04
10/10/2019 12:00:00 a.m.;1583.44;-5.87;-0.37
11/10/2019 12:00:00 a.m.;1590.86;7.42;0.47
15/10/2019 12:00:00 a.m.;1578.89;-11.97;-0.75
16/10/2019 12:00:00 a.m.;1579.51;0.62;0.04
17/10/2019 12:00:00 a.m.;1578.63;-0.88;-0.06
18/10/2019 12:00:00 a.m.;1578.61;-0.02;0.00
21/10/2019 12:00:00 a.m.;1597.56;18.95;1.20
22/10/2019 12:00:00 a.m.;1613.42;15.86;0.99
23/10/2019 12:00:00 a.m.;1613.32;-0.10;-0.01
24/10/2019 12:00:00 a.m.;1616.05;2.73;0.17
25/10/2019 12:00:00 a.m.;1628.55;12.50;0.77
28/10/2019 12:00:00 a.m.;1622.00;-6.55;-0.40
29/10/2019 12:00:00 a.m.;1633.28;11.28;0.70
30/10/2019 12:00:00 a.m.;1633.92;0.64;0.04
31/10/2019 12:00:00 a.m.;1633.15;-0.77;-0.05
01/11/2019 12:00:00 a.m.;1645.88;12.73;0.78
05/11/2019 12:00:00 a.m.;1665.69;19.81;1.20
06/11/2019 12:00:00 a.m.;1657.15;-8.54;-0.51
07/11/2019 12:00:00 a.m.;1655.73;-1.42;-0.09
08/11/2019 12:00:00 a.m.;1636.23;-19.50;-1.18
12/11/2019 12:00:00 a.m.;1632.02;-4.21;-0.26
13/11/2019 12:00:00 a.m.;1624.26;-7.76;-0.48
14/11/2019 12:00:00 a.m.;1613.90;-10.36;-0.64
15/11/2019 12:00:00 a.m.;1627.25;13.35;0.83
18/11/2019 12:00:00 a.m.;1622.74;;
19/11/2019 12:00:00 a.m.;1607.58;;
20/11/2019 12:00:00 a.m.;1600.49;;
21/11/2019 12:00:00 a.m.;1599.69;;
22/11/2019 12:00:00 a.m.;1613.84;;
25/11/2019 12:00:00 a.m.;1609.29;;
26/11/2019 12:00:00 a.m.;1596.66;;
27/11/2019 12:00:00 a.m.;1587.33;;
28/11/2019 12:00:00 a.m.;1603.54;;
29/11/2019 12:00:00 a.m.;1611.92;;
02/12/2019 12:00:00 a.m.;1598.33;;
03/12/2019 12:00:00 a.m.;1589.90;;
04/12/2019 12:00:00 a.m.;1612.12;;
05/12/2019 12:00:00 a.m.;1614.74;;
06/12/2019 12:00:00 a.m.;1611.67;;
09/12/2019 12:00:00 a.m.;1605.35;0.00;0.00
10/12/2019 12:00:00 a.m.;1602.94;-2.41;-0.15
11/12/2019 12:00:00 a.m.;1605.32;2.38;0.15
12/12/2019 12:00:00 a.m.;1618.56;13.24;0.82
13/12/2019 12:00:00 a.m.;1630.80;12.24;0.76
16/12/2019 12:00:00 a.m.;1632.00;1.20;0.07
17/12/2019 12:00:00 a.m.;1625.01;-6.99;-0.43
18/12/2019 12:00:00 a.m.;1635.73;;
19/12/2019 12:00:00 a.m.;1646.72;0.00;0.00
20/12/2019 12:00:00 a.m.;1642.86;-3.86;-0.23
23/12/2019 12:00:00 a.m.;1665.04;22.18;1.35
24/12/2019 12:00:00 a.m.;1666.62;1.58;0.09
26/12/2019 12:00:00 a.m.;1659.89;-6.73;-0.40
27/12/2019 12:00:00 a.m.;1661.21;1.32;0.08
30/12/2019 12:00:00 a.m.;1662.42;1.21;0.07
02/01/2020 12:00:00 a.m.;1658.77;0.00;0.00
03/01/2020 12:00:00 a.m.;1676.49;17.72;1.07
07/01/2020 12:00:00 a.m.;1663.83;-12.66;-0.76
08/01/2020 12:00:00 a.m.;1656.96;-6.87;-0.41
09/01/2020 12:00:00 a.m.;1653.54;-3.42;-0.21
10/01/2020 12:00:00 a.m.;1654.93;1.39;0.08
13/01/2020 12:00:00 a.m.;1651.93;-3.00;-0.18
14/01/2020 12:00:00 a.m.;1653.18;1.25;0.08
15/01/2020 12:00:00 a.m.;1648.78;-4.40;-0.27
16/01/2020 12:00:00 a.m.;1647.80;-0.98;-0.06
17/01/2020 12:00:00 a.m.;1656.04;8.24;0.50
20/01/2020 12:00:00 a.m.;1656.37;0.33;0.02
21/01/2020 12:00:00 a.m.;1653.48;-2.89;-0.17
22/01/2020 12:00:00 a.m.;1650.36;-3.12;-0.19
23/01/2020 12:00:00 a.m.;1648.18;-2.18;-0.13
24/01/2020 12:00:00 a.m.;1647.91;-0.27;-0.02
27/01/2020 12:00:00 a.m.;1623.97;-23.94;-1.45
28/01/2020 12:00:00 a.m.;1624.66;0.69;0.04
29/01/2020 12:00:00 a.m.;1633.81;9.15;0.56
30/01/2020 12:00:00 a.m.;1638.15;4.34;0.27
31/01/2020 12:00:00 a.m.;1623.83;-14.32;-0.87
03/02/2020 12:00:00 a.m.;1625.18;1.35;0.08
04/02/2020 12:00:00 a.m.;1643.92;18.74;1.15
05/02/2020 12:00:00 a.m.;1656.30;12.38;0.75
06/02/2020 12:00:00 a.m.;1653.96;-2.34;-0.14
07/02/2020 12:00:00 a.m.;1654.70;0.74;0.04
10/02/2020 12:00:00 a.m.;1643.17;-11.53;-0.70
11/02/2020 12:00:00 a.m.;1645.22;2.05;0.12
12/02/2020 12:00:00 a.m.;1659.54;14.32;0.87
13/02/2020 12:00:00 a.m.;1663.07;3.53;0.21
14/02/2020 12:00:00 a.m.;1664.40;1.33;0.08
17/02/2020 12:00:00 a.m.;1665.39;0.99;0.06
18/02/2020 12:00:00 a.m.;1665.36;-0.03;0.00
19/02/2020 12:00:00 a.m.;1676.29;10.93;0.66
20/02/2020 12:00:00 a.m.;1669.60;-6.69;-0.40
21/02/2020 12:00:00 a.m.;1631.45;-38.15;-2.29
24/02/2020 12:00:00 a.m.;1622.66;-8.79;-0.54
25/02/2020 12:00:00 a.m.;1612.48;-10.18;-0.63
26/02/2020 12:00:00 a.m.;1589.74;-22.74;-1.41
27/02/2020 12:00:00 a.m.;1556.69;-33.05;-2.08
28/02/2020 12:00:00 a.m.;1549.61;-7.08;-0.45
02/03/2020 12:00:00 a.m.;1536.48;-13.13;-0.85
03/03/2020 12:00:00 a.m.;1512.61;-23.87;-1.55
04/03/2020 12:00:00 a.m.;1544.53;31.92;2.11
05/03/2020 12:00:00 a.m.;1546.66;2.13;0.14
06/03/2020 12:00:00 a.m.;1502.84;-43.82;-2.83
09/03/2020 12:00:00 a.m.;1344.60;-158.24;-10.53
10/03/2020 12:00:00 a.m.;1360.21;15.61;1.16
11/03/2020 12:00:00 a.m.;1295.46;-64.75;-4.76
12/03/2020 12:00:00 a.m.;1174.31;-121.15;-9.35
13/03/2020 12:00:00 a.m.;1174.31;0.00;0.00
16/03/2020 12:00:00 a.m.;997.78;-176.53;-15.03
17/03/2020 12:00:00 a.m.;1000.50;2.72;0.27
18/03/2020 12:00:00 a.m.;894.03;-106.47;-10.64
19/03/2020 12:00:00 a.m.;899.75;5.72;0.64
20/03/2020 12:00:00 a.m.;919.59;19.84;2.21
24/03/2020 12:00:00 a.m.;923.53;3.94;0.43
25/03/2020 12:00:00 a.m.;1046.18;122.65;13.28
26/03/2020 12:00:00 a.m.;1167.04;120.86;11.55
27/03/2020 12:00:00 a.m.;1147.54;-19.50;-1.67
30/03/2020 12:00:00 a.m.;1129.18;-18.36;-1.60
31/03/2020 12:00:00 a.m.;1123.85;-5.33;-0.47
01/04/2020 12:00:00 a.m.;1063.03;-60.82;-5.41
02/04/2020 12:00:00 a.m.;1114.43;51.40;4.84
03/04/2020 12:00:00 a.m.;1127.55;13.12;1.18
06/04/2020 12:00:00 a.m.;1160.12;32.57;2.89
07/04/2020 12:00:00 a.m.;1163.43;3.31;0.29
08/04/2020 12:00:00 a.m.;1187.13;23.70;2.04
13/04/2020 12:00:00 a.m.;1193.98;6.85;0.58
14/04/2020 12:00:00 a.m.;1211.06;17.08;1.43
15/04/2020 12:00:00 a.m.;1204.01;-7.05;-0.58
16/04/2020 12:00:00 a.m.;1202.54;-1.47;-0.12
17/04/2020 12:00:00 a.m.;1192.08;-10.46;-0.87
20/04/2020 12:00:00 a.m.;1179.60;-12.48;-1.05
21/04/2020 12:00:00 a.m.;1131.29;-48.31;-4.10
22/04/2020 12:00:00 a.m.;1132.78;1.49;0.13
23/04/2020 12:00:00 a.m.;1151.78;19.00;1.68
24/04/2020 12:00:00 a.m.;1122.37;-29.41;-2.55
27/04/2020 12:00:00 a.m.;1116.17;-6.20;-0.55
28/04/2020 12:00:00 a.m.;1145.34;29.17;2.61
29/04/2020 12:00:00 a.m.;1145.89;0.55;0.05
30/04/2020 12:00:00 a.m.;1142.04;-3.85;-0.34
04/05/2020 12:00:00 a.m.;1105.43;-36.61;-3.21
05/05/2020 12:00:00 a.m.;1099.28;-6.15;-0.56
06/05/2020 12:00:00 a.m.;1090.43;-8.85;-0.81
07/05/2020 12:00:00 a.m.;1113.37;22.94;2.10
08/05/2020 12:00:00 a.m.;1110.26;-3.11;-0.28
11/05/2020 12:00:00 a.m.;1104.09;-6.17;-0.56
12/05/2020 12:00:00 a.m.;1089.29;-14.80;-1.34
13/05/2020 12:00:00 a.m.;1055.27;-34.02;-3.12
14/05/2020 12:00:00 a.m.;1052.23;-3.04;-0.29
15/05/2020 12:00:00 a.m.;1053.75;1.52;0.14
18/05/2020 12:00:00 a.m.;1082.96;29.21;2.77
19/05/2020 12:00:00 a.m.;1067.65;-15.31;-1.41
20/05/2020 12:00:00 a.m.;1072.29;4.64;0.43
21/05/2020 12:00:00 a.m.;1066.11;-6.18;-0.58
22/05/2020 12:00:00 a.m.;1057.66;-8.45;-0.79
26/05/2020 12:00:00 a.m.;1072.78;15.12;1.43
27/05/2020 12:00:00 a.m.;1088.42;15.64;1.46
28/05/2020 12:00:00 a.m.;1085.55;-2.87;-0.26
29/05/2020 12:00:00 a.m.;1095.84;10.29;0.95
01/06/2020 12:00:00 a.m.;1117.02;21.18;1.93
02/06/2020 12:00:00 a.m.;1117.69;0.67;0.06
03/06/2020 12:00:00 a.m.;1158.05;40.36;3.61
04/06/2020 12:00:00 a.m.;1163.84;5.79;0.50
05/06/2020 12:00:00 a.m.;1203.07;39.23;3.37
08/06/2020 12:00:00 a.m.;1228.24;25.17;2.09
09/06/2020 12:00:00 a.m.;1209.99;-18.25;-1.49
10/06/2020 12:00:00 a.m.;1177.99;-32.00;-2.64
11/06/2020 12:00:00 a.m.;1121.55;-56.44;-4.79
12/06/2020 12:00:00 a.m.;1143.13;21.58;1.92
16/06/2020 12:00:00 a.m.;1154.63;11.50;1.01
17/06/2020 12:00:00 a.m.;1139.30;-15.33;-1.33
18/06/2020 12:00:00 a.m.;1139.00;-0.30;-0.03
19/06/2020 12:00:00 a.m.;1161.41;22.41;1.97
23/06/2020 12:00:00 a.m.;1143.28;-18.13;-1.56
24/06/2020 12:00:00 a.m.;1125.48;-17.80;-1.56
25/06/2020 12:00:00 a.m.;1125.03;-0.45;-0.04
26/06/2020 12:00:00 a.m.;1110.65;-14.38;-1.28
30/06/2020 12:00:00 a.m.;1111.80;1.15;0.10
01/07/2020 12:00:00 a.m.;1109.91;-1.89;-0.17
02/07/2020 12:00:00 a.m.;1118.97;9.06;0.82
03/07/2020 12:00:00 a.m.;1125.26;6.29;0.56
06/07/2020 12:00:00 a.m.;1129.47;4.21;0.37
07/07/2020 12:00:00 a.m.;1131.84;2.37;0.21
08/07/2020 12:00:00 a.m.;1153.54;21.70;1.92
09/07/2020 12:00:00 a.m.;1143.10;-10.44;-0.91
10/07/2020 12:00:00 a.m.;1147.78;4.68;0.41
13/07/2020 12:00:00 a.m.;1145.16;-2.62;-0.23
14/07/2020 12:00:00 a.m.;1144.53;-0.63;-0.06
15/07/2020 12:00:00 a.m.;1144.85;0.32;0.03
16/07/2020 12:00:00 a.m.;1153.15;8.30;0.73
17/07/2020 12:00:00 a.m.;1156.16;3.01;0.26
21/07/2020 12:00:00 a.m.;1166.61;10.45;0.90
22/07/2020 12:00:00 a.m.;1168.52;1.91;0.16
23/07/2020 12:00:00 a.m.;1181.78;13.26;1.13
24/07/2020 12:00:00 a.m.;1173.93;-7.85;-0.66
27/07/2020 12:00:00 a.m.;1180.73;6.80;0.58
28/07/2020 12:00:00 a.m.;1170.99;-9.74;-0.82
29/07/2020 12:00:00 a.m.;1174.91;3.92;0.33
30/07/2020 12:00:00 a.m.;1164.66;-10.25;-0.87
31/07/2020 12:00:00 a.m.;1134.34;-30.32;-2.60
03/08/2020 12:00:00 a.m.;1133.10;-1.24;-0.11
04/08/2020 12:00:00 a.m.;1128.41;-4.69;-0.41
05/08/2020 12:00:00 a.m.;1135.63;7.22;0.64
06/08/2020 12:00:00 a.m.;1142.18;6.55;0.58
10/08/2020 12:00:00 a.m.;1143.50;1.32;0.12
11/08/2020 12:00:00 a.m.;1134.41;-9.09;-0.79
12/08/2020 12:00:00 a.m.;1141.78;7.37;0.65
13/08/2020 12:00:00 a.m.;1149.97;8.19;0.72
14/08/2020 12:00:00 a.m.;1153.28;3.31;0.29
18/08/2020 12:00:00 a.m.;1168.46;15.18;1.32
19/08/2020 12:00:00 a.m.;1161.72;-6.74;-0.58
20/08/2020 12:00:00 a.m.;1174.12;12.40;1.07
21/08/2020 12:00:00 a.m.;1186.29;12.17;1.04
24/08/2020 12:00:00 a.m.;1205.18;18.89;1.59
25/08/2020 12:00:00 a.m.;1230.56;25.38;2.11
26/08/2020 12:00:00 a.m.;1227.31;-3.25;-0.26
27/08/2020 12:00:00 a.m.;1225.22;-2.09;-0.17
28/08/2020 12:00:00 a.m.;1226.21;0.99;0.08
31/08/2020 12:00:00 a.m.;1216.03;-10.18;-0.83
01/09/2020 12:00:00 a.m.;1255.76;39.73;3.27
02/09/2020 12:00:00 a.m.;1258.16;2.40;0.19
03/09/2020 12:00:00 a.m.;1246.82;-11.34;-0.90
04/09/2020 12:00:00 a.m.;1240.24;-6.58;-0.53
07/09/2020 12:00:00 a.m.;1242.98;2.74;0.22
08/09/2020 12:00:00 a.m.;1232.34;-10.64;-0.86
09/09/2020 12:00:00 a.m.;1239.93;7.59;0.62
10/09/2020 12:00:00 a.m.;1219.67;-20.26;-1.63
11/09/2020 12:00:00 a.m.;1212.45;-7.22;-0.59
14/09/2020 12:00:00 a.m.;1199.65;-12.80;-1.06
15/09/2020 12:00:00 a.m.;1193.71;-5.94;-0.50
16/09/2020 12:00:00 a.m.;1195.95;2.24;0.19
17/09/2020 12:00:00 a.m.;1192.53;-3.42;-0.29
18/09/2020 12:00:00 a.m.;1206.55;14.02;1.18
21/09/2020 12:00:00 a.m.;1197.55;-9.00;-0.75
22/09/2020 12:00:00 a.m.;1187.73;-9.82;-0.82
23/09/2020 12:00:00 a.m.;1179.38;-8.35;-0.70
24/09/2020 12:00:00 a.m.;1180.49;1.11;0.09
25/09/2020 12:00:00 a.m.;1171.35;-9.14;-0.77
28/09/2020 12:00:00 a.m.;1176.66;5.31;0.45
29/09/2020 12:00:00 a.m.;1165.75;-10.91;-0.93
30/09/2020 12:00:00 a.m.;1171.92;6.17;0.53
01/10/2020 12:00:00 a.m.;1162.36;-9.56;-0.82
02/10/2020 12:00:00 a.m.;1165.01;2.65;0.23
05/10/2020 12:00:00 a.m.;1168.04;3.03;0.26
06/10/2020 12:00:00 a.m.;1168.93;0.89;0.08
07/10/2020 12:00:00 a.m.;1174.49;5.56;0.48
08/10/2020 12:00:00 a.m.;1186.42;11.93;1.02
09/10/2020 12:00:00 a.m.;1190.01;3.59;0.30
13/10/2020 12:00:00 a.m.;1170.72;-19.29;-1.62
14/10/2020 12:00:00 a.m.;1171.36;0.64;0.05
15/10/2020 12:00:00 a.m.;1166.01;-5.35;-0.46
16/10/2020 12:00:00 a.m.;1171.80;5.79;0.50
19/10/2020 12:00:00 a.m.;1174.94;3.14;0.27
20/10/2020 12:00:00 a.m.;1187.39;12.45;1.06
21/10/2020 12:00:00 a.m.;1177.92;-9.47;-0.80
22/10/2020 12:00:00 a.m.;1177.89;-0.03;0.00
23/10/2020 12:00:00 a.m.;1175.33;-2.56;-0.22
